,movieId,title
745,1680,Sliding Doors (1998)
746,1681,Mortal Kombat: Annihilation (1997)
747,1682,"Truman Show, The (1998)"
748,1683,"Wings of the Dove, The (1997)"
749,1684,Mrs. Dalloway (1997)
750,1685,"I Love You, I Love You Not (1996)"
751,1688,Anastasia (1997)
752,1693,Amistad (1997)
753,1694,"Apostle, The (1997)"
754,1695,Artemisia (1997)
755,1696,Bent (1997)
756,1699,"Butcher Boy, The (1997)"
757,1701,Deconstructing Harry (1997)
758,1704,Good Will Hunting (1997)
759,1711,Midnight in the Garden of Good and Evil (1997)
760,1719,"Sweet Hereafter, The (1997)"
761,1721,Titanic (1997)
762,1722,Tomorrow Never Dies (1997)
763,1726,"Postman, The (1997)"
764,1727,"Horse Whisperer, The (1998)"
765,1729,Jackie Brown (1997)
766,1730,Kundun (1997)
767,1733,Afterglow (1997)
768,1734,My Life in Pink (Ma vie en rose) (1997)
769,1735,Great Expectations (1998)
770,1748,Dark City (1998)
771,1754,Fallen (1998)
772,1757,Fallen Angels (Duo luo tian shi) (1995)
773,1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)"
774,1767,Music From Another Room (1998)
775,1783,Palmetto (1998)
776,1784,As Good as It Gets (1997)
777,1791,Twilight (1998)
778,1794,Love and Death on Long Island (1997)
779,1797,Everest (1998)
780,1799,Suicide Kings (1997)
781,1801,"Man in the Iron Mask, The (1998)"
782,1804,"Newton Boys, The (1998)"
783,1805,Wild Things (1998)
784,1806,Paulie (1998)
785,1807,"Cool, Dry Place, A (1998)"
786,1809,Fireworks (Hana-bi) (1997)
787,1810,Primary Colors (1998)
788,1812,Wide Awake (1998)
789,1816,Two Girls and a Guy (1997)
790,1825,The Players Club (1998)
791,1826,Barney's Great Adventure (1998)
792,1829,Chinese Box (1997)
793,1831,Lost in Space (1998)
794,1833,Mercury Rising (1998)
795,1834,"Spanish Prisoner, The (1997)"
796,1835,City of Angels (1998)
797,1836,"Last Days of Disco, The (1998)"
798,1840,He Got Game (1998)
799,1841,"Gingerbread Man, The (1998)"
800,1844,Live Flesh (Carne trémula) (1997)
801,1848,"Borrowers, The (1997)"
802,1859,Taste of Cherry (Ta'm e guilass) (1997)
803,1860,Character (Karakter) (1997)
804,1867,Tarzan and the Lost City (1998)
805,1870,"Dancer, Texas Pop. 81 (1998)"
806,1873,"Misérables, Les (1998)"
807,1876,Deep Impact (1998)
808,1881,Quest for Camelot (1998)
809,1883,Bulworth (1998)
810,1884,Fear and Loathing in Las Vegas (1998)
811,1885,"Opposite of Sex, The (1998)"
812,1887,Almost Heroes (1998)
813,1888,Hope Floats (1998)
814,1889,Insomnia (1997)
815,1893,Beyond Silence (Jenseits der Stille) (1996)
816,1894,Six Days Seven Nights (1998)
817,1895,Can't Hardly Wait (1998)
818,1897,High Art (1998)
819,1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
820,1902,Dream for an Insomniac (1996)
821,1904,Henry Fool (1997)
822,1907,Mulan (1998)
823,1910,I Went Down (1997)
824,1912,Out of Sight (1998)
825,1913,Picnic at Hanging Rock (1975)
826,1914,Smoke Signals (1998)
827,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998)
828,1921,Pi (1998)
829,1922,Whatever (1998)
830,1927,All Quiet on the Western Front (1930)
831,1928,Cimarron (1931)
832,1929,Grand Hotel (1932)
833,1931,Mutiny on the Bounty (1935)
834,1932,"Great Ziegfeld, The (1936)"
835,1933,"Life of Emile Zola, The (1937)"
836,1936,Mrs. Miniver (1942)
837,1937,Going My Way (1944)
838,1938,"Lost Weekend, The (1945)"
839,1939,"Best Years of Our Lives, The (1946)"
840,1940,Gentleman's Agreement (1947)
841,1941,Hamlet (1948)
842,1942,All the King's Men (1949)
843,1944,From Here to Eternity (1953)
844,1945,On the Waterfront (1954)
845,1946,Marty (1955)
846,1947,West Side Story (1961)
847,1948,Tom Jones (1963)
848,1949,"Man for All Seasons, A (1966)"
849,1950,In the Heat of the Night (1967)
850,1951,Oliver! (1968)
851,1952,Midnight Cowboy (1969)
852,1954,Rocky (1976)
853,1955,Kramer vs. Kramer (1979)
854,1956,Ordinary People (1980)
855,1957,Chariots of Fire (1981)
856,1958,Terms of Endearment (1983)
857,1959,Out of Africa (1985)
858,1960,"Last Emperor, The (1987)"
859,1961,Rain Man (1988)
860,1962,Driving Miss Daisy (1989)
861,1964,Klute (1971)
862,1967,Labyrinth (1986)
863,1968,"Breakfast Club, The (1985)"
864,2000,Lethal Weapon (1987)
865,2001,Lethal Weapon 2 (1989)
866,2002,Lethal Weapon 3 (1992)
867,2005,"Goonies, The (1985)"
868,2008,"This World, Then the Fireworks (1997)"
869,2009,Soylent Green (1973)
870,2010,Metropolis (1927)
871,2011,Back to the Future Part II (1989)
872,2012,Back to the Future Part III (1990)
873,2013,"Poseidon Adventure, The (1972)"
874,2018,Bambi (1942)
875,2019,Seven Samurai (Shichinin no samurai) (1954)
876,2020,Dangerous Liaisons (1988)
877,2021,Dune (1984)
878,2022,"Last Temptation of Christ, The (1988)"
879,2023,"Godfather: Part III, The (1990)"
880,2024,"Rapture, The (1991)"
881,2025,Lolita (1997)
882,2028,Saving Private Ryan (1998)
883,2033,"Black Cauldron, The (1985)"
884,2037,Candleshoe (1977)
885,2041,Condorman (1981)
886,2043,Darby O'Gill and the Little People (1959)
887,2046,Flight of the Navigator (1986)
888,2050,Herbie Goes Bananas (1980)
889,2051,Herbie Goes to Monte Carlo (1977)
890,2054,"Honey, I Shrunk the Kids (1989)"
891,2056,In Search of the Castaways (1962)
892,2057,"Incredible Journey, The (1963)"
893,2058,"Negotiator, The (1998)"
894,2065,"Purple Rose of Cairo, The (1985)"
895,2067,Doctor Zhivago (1965)
896,2068,Fanny and Alexander (Fanny och Alexander) (1982)
897,2069,"Trip to Bountiful, The (1985)"
898,2070,Tender Mercies (1983)
899,2071,And the Band Played On (1993)
900,2074,"Night Porter, The (Portiere di notte, Il) (1974)"
901,2075,Mephisto (1981)
902,2076,Blue Velvet (1986)
903,2077,"Journey of Natty Gann, The (1985)"
904,2085,101 Dalmatians (One Hundred and One Dalmatians) (1961)
905,2088,Popeye (1980)
906,2089,"Rescuers Down Under, The (1990)"
907,2090,"Rescuers, The (1977)"
908,2092,"Return of Jafar, The (1994)"
909,2093,Return to Oz (1985)
910,2094,"Rocketeer, The (1991)"
911,2097,Something Wicked This Way Comes (1983)
912,2099,Song of the South (1946)
913,2103,Tall Tale (1995)
914,2104,Tex (1982)
915,2105,Tron (1982)
916,2106,Swing Kids (1993)
917,2112,Grand Canyon (1991)
918,2114,"Outsiders, The (1983)"
919,2115,Indiana Jones and the Temple of Doom (1984)
920,2116,"Lord of the Rings, The (1978)"
921,2117,1984 (Nineteen Eighty-Four) (1984)
922,2120,Needful Things (1993)
923,2123,All Dogs Go to Heaven (1989)
924,2125,Ever After: A Cinderella Story (1998)
925,2130,Atlantic City (1980)
926,2131,Autumn Sonata (Höstsonaten) (1978)
927,2132,Who's Afraid of Virginia Woolf? (1966)
928,2133,Adventures in Babysitting (1987)
929,2135,Doctor Dolittle (1967)
930,2138,Watership Down (1978)
931,2139,"Secret of NIMH, The (1982)"
932,2140,"Dark Crystal, The (1982)"
933,2141,"American Tail, An (1986)"
934,2142,"American Tail: Fievel Goes West, An (1991)"
935,2143,Legend (1985)
936,2145,Pretty in Pink (1986)
937,2146,St. Elmo's Fire (1985)
938,2147,"Clan of the Cave Bear, The (1986)"
939,2150,"Gods Must Be Crazy, The (1980)"
940,2153,"Avengers, The (1998)"
941,2154,How Stella Got Her Groove Back (1998)
942,2155,"Slums of Beverly Hills, The (1998)"
943,2156,"Best Man, The (Testimone dello sposo, Il) (1998)"
944,2160,Rosemary's Baby (1968)
945,2161,"NeverEnding Story, The (1984)"
946,2162,"NeverEnding Story II: The Next Chapter, The (1990)"
947,2164,Surf Nazis Must Die (1987)
948,2165,Your Friends and Neighbors (1998)
949,2166,Return to Paradise (1998)
950,2171,Next Stop Wonderland (1998)
951,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"
952,2175,Déjà Vu (1997)
953,2176,Rope (1948)
954,2181,Marnie (1964)
955,2182,"Wrong Man, The (1956)"
956,2183,"Man Who Knew Too Much, The (1956)"
957,2186,Strangers on a Train (1951)
958,2188,54 (1998)
959,2190,Why Do Fools Fall In Love? (1998)
960,2193,Willow (1988)
961,2194,"Untouchables, The (1987)"
962,2201,"Paradine Case, The (1947)"
963,2202,Lifeboat (1944)
964,2203,Shadow of a Doubt (1943)
965,2207,Jamaica Inn (1939)
966,2208,"Lady Vanishes, The (1938)"
967,2212,"Man Who Knew Too Much, The (1934)"
968,2226,"Ring, The (1927)"
969,2227,"Lodger: A Story of the London Fog, The (1927)"
970,2231,Rounders (1998)
971,2236,Simon Birch (1998)
972,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
973,2240,My Bodyguard (1980)
974,2243,Broadcast News (1987)
975,2245,Working Girl (1988)
976,2248,Say Anything... (1989)
977,2252,Hero (1992)
978,2260,Wisdom (1986)
979,2262,About Last Night... (1986)
980,2263,"Seventh Sign, The (1988)"
981,2265,Nothing But Trouble (1991)
982,2268,"Few Good Men, A (1992)"
983,2269,Indecent Proposal (1993)
984,2271,Permanent Midnight (1998)
985,2272,One True Thing (1998)
986,2275,Six-String Samurai (1998)
987,2281,Monument Ave. (1998)
988,2282,Pecker (1998)
989,2283,"Sheltering Sky, The (1990)"
990,2289,"Player, The (1992)"
991,2290,Stardust Memories (1980)
992,2291,Edward Scissorhands (1990)
993,2294,Antz (1998)
994,2297,What Dreams May Come (1998)
995,2303,Nashville (1975)
996,2304,Love Is the Devil (1998)
997,2310,"Mighty, The (1998)"
998,2312,Children of a Lesser God (1986)
999,2313,"Elephant Man, The (1980)"
1000,2314,Beloved (1998)
1001,2316,Practical Magic (1998)
1002,2318,Happiness (1998)
1003,2320,Apt Pupil (1998)
1004,2321,Pleasantville (1998)
1005,2324,Life Is Beautiful (La Vita è bella) (1997)
1006,2329,American History X (1998)
1007,2331,Living Out Loud (1998)
1008,2332,Belly (1998)
1009,2333,Gods and Monsters (1998)
1010,2336,Elizabeth (1998)
1011,2337,Velvet Goldmine (1998)
1012,2342,Hard Core Logo (1996)
1013,2344,Runaway Train (1985)
1014,2347,"Pope of Greenwich Village, The (1984)"
1015,2348,Sid and Nancy (1986)
1016,2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)"
1017,2352,"Big Chill, The (1983)"
1018,2355,"Bug's Life, A (1998)"
1019,2357,Central Station (Central do Brasil) (1998)
1020,2358,Savior (1998)
1021,2360,"Celebration, The (Festen) (1998)"
1022,2362,Glen or Glenda (1953)
1023,2363,Godzilla (Gojira) (1954)
1024,2366,King Kong (1933)
1025,2367,King Kong (1976)
1026,2368,King Kong Lives (1986)
1027,2369,Desperately Seeking Susan (1985)
1028,2370,"Emerald Forest, The (1985)"
1029,2373,Red Sonja (1985)
1030,2374,Gung Ho (1986)
1031,2376,"View to a Kill, A (1985)"
1032,2384,Babe: Pig in the City (1998)
1033,2388,Steam: The Turkish Bath (Hamam) (1997)
1034,2391,"Simple Plan, A (1998)"
1035,2392,Jack Frost (1998)
1036,2393,Star Trek: Insurrection (1998)
1037,2395,Rushmore (1998)
1038,2396,Shakespeare in Love (1998)
1039,2398,Miracle on 34th Street (1947)
1040,2399,Santa Claus: The Movie (1985)
1041,2400,Prancer (1989)
1042,2402,Rambo: First Blood Part II (1985)
1043,2403,First Blood (Rambo: First Blood) (1982)
1044,2404,Rambo III (1988)
1045,2405,"Jewel of the Nile, The (1985)"
1046,2406,Romancing the Stone (1984)
1047,2409,Rocky II (1979)
1048,2410,Rocky III (1982)
1049,2411,Rocky IV (1985)
1050,2412,Rocky V (1990)
1051,2414,Young Sherlock Holmes (1985)
1052,2415,Violets Are Blue... (1986)
1053,2417,Heartburn (1986)
1054,2419,Extremities (1986)
1055,2420,"Karate Kid, The (1984)"
1056,2421,"Karate Kid, Part II, The (1986)"
1057,2422,"Karate Kid, Part III, The (1989)"
1058,2427,"Thin Red Line, The (1998)"
1059,2429,Mighty Joe Young (1998)
1060,2430,Mighty Joe Young (1949)
1061,2431,Patch Adams (1998)
1062,2432,Stepmom (1998)
1063,2433,"Civil Action, A (1998)"
1064,2435,Hurlyburly (1998)
1065,2436,Tea with Mussolini (1999)
1066,2439,Affliction (1997)
1067,2442,Hilary and Jackie (1998)
1068,2443,Playing by Heart (1998)
1069,2445,At First Sight (1999)
1070,2447,Varsity Blues (1999)
1071,2450,Howard the Duck (1986)
1072,2453,"Boy Who Could Fly, The (1986)"
1073,2455,"Fly, The (1986)"
1074,2467,"Name of the Rose, The (Name der Rose, Der) (1986)"
1075,2469,Peggy Sue Got Married (1986)
1076,2470,Crocodile Dundee (1986)
1077,2471,Crocodile Dundee II (1988)
1078,2474,"Color of Money, The (1986)"
1079,2477,Firewalker (1986)
1080,2481,My Name Is Joe (1998)
1081,2483,"Day of the Beast, The (Día de la Bestia, El) (1995)"
1082,2488,Peeping Tom (1960)
1083,2493,"Harmonists, The (1997)"
1084,2501,October Sky (1999)
1085,2503,"Apple, The (Sib) (1998)"
1086,2504,200 Cigarettes (1999)
1087,2505,8MM (1999)
1088,2506,"Other Sister, The (1999)"
1089,2512,"Ballad of Narayama, The (Narayama bushiko) (1983)"
1090,2520,Airport (1970)
1091,2521,Airport 1975 (1974)
1092,2522,Airport '77 (1977)
1093,2523,Rollercoaster (1977)
1094,2524,"Towering Inferno, The (1974)"
1095,2528,Logan's Run (1976)
1096,2529,Planet of the Apes (1968)
1097,2535,Earthquake (1974)
1098,2537,Beyond the Poseidon Adventure (1979)
1099,2540,"Corruptor, The (1999)"
1100,2541,Cruel Intentions (1999)
1101,2544,"School of Flesh, The (École de la chair, L') (1998)"
1102,2546,"Deep End of the Ocean, The (1999)"
1103,2551,Dead Ringers (1988)
1104,2557,I Stand Alone (Seul contre tous) (1998)
1105,2563,Dangerous Beauty (1998)
1106,2565,"King and I, The (1956)"
1107,2570,"Walk on the Moon, A (1999)"
1108,2573,Tango (1998)
1109,2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)"
1110,2577,Metroland (1997)
1111,2583,Cookie's Fortune (1999)
1112,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)"
1113,2587,Life (1999)
1114,2589,Friends & Lovers (1999)
1115,2590,Hideous Kinky (1998)
1116,2594,Open Your Eyes (Abre los ojos) (1997)
1117,2596,SLC Punk! (1998)
1118,2607,Get Real (1998)
1119,2609,"King of Masks, The (Bian Lian) (1996)"
1120,2611,"Winslow Boy, The (1999)"
1121,2612,Mildred Pierce (1945)
1122,2615,My Science Project (1985)
1123,2617,"Mummy, The (1999)"
1124,2620,This Is My Father (1998)
1125,2624,After Life (Wandafuru raifu) (1998)
1126,2625,Black Mask (Hak hap) (1996)
1127,2628,Star Wars: Episode I - The Phantom Menace (1999)
1128,2630,Besieged (a.k.a. L' Assedio) (1998)
1129,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)"
1130,2639,Mommie Dearest (1981)
1131,2640,Superman (1978)
1132,2642,Superman III (1983)
1133,2643,Superman IV: The Quest for Peace (1987)
1134,2648,Frankenstein (1931)
1135,2654,"Wolf Man, The (1941)"
1136,2662,"War of the Worlds, The (1953)"
1137,2672,"Thirteenth Floor, The (1999)"
1138,2674,"Loss of Sexual Innocence, The (1999)"
1139,2676,Instinct (1999)
1140,2682,Limbo (1999)
1141,2683,Austin Powers: The Spy Who Shagged Me (1999)
1142,2686,"Red Violin, The (Violon rouge, Le) (1998)"
1143,2687,Tarzan (1999)
1144,2688,"General's Daughter, The (1999)"
1145,2691,"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)"
1146,2695,"Boys, The (1998)"
1147,2697,My Son the Fanatic (1997)
1148,2702,Summer of Sam (1999)
1149,2710,"Blair Witch Project, The (1999)"
1150,2712,Eyes Wide Shut (1999)
1151,2720,Inspector Gadget (1999)
1152,2725,Twin Falls Idaho (1999)
1153,2728,Spartacus (1960)
1154,2729,Lolita (1962)
1155,2730,Barry Lyndon (1975)
1156,2731,"400 Blows, The (Les quatre cents coups) (1959)"
1157,2732,Jules and Jim (Jules et Jim) (1961)
1158,2733,Vibes (1988)
1159,2734,"Mosquito Coast, The (1986)"
1160,2735,"Golden Child, The (1986)"
1161,2737,Assassination (1987)
1162,2738,Crimes of the Heart (1986)
1163,2739,"Color Purple, The (1985)"
1164,2742,Ménage (Tenue de soirée) (1986)
1165,2743,Native Son (1986)
1166,2744,Otello (1986)
1167,2745,"Mission, The (1986)"
1168,2748,Allan Quatermain and the Lost City of Gold (1987)
1169,2749,"Morning After, The (1986)"
1170,2750,Radio Days (1987)
1171,2751,From the Hip (1987)
1172,2757,Frances (1982)
1173,2761,"Iron Giant, The (1999)"
1174,2762,"Sixth Sense, The (1999)"
1175,2764,"Thomas Crown Affair, The (1968)"
1176,2765,"Acid House, The (1998)"
1177,2766,"Adventures of Sebastian Cole, The (1998)"
1178,2769,"Yards, The (2000)"
1179,2771,Brokedown Palace (1999)
1180,2775,Head On (1998)
1181,2794,European Vacation (aka National Lampoon's European Vacation) (1985)
1182,2797,Big (1988)
1183,2800,Little Nemo: Adventures in Slumberland (1992)
1184,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)
1185,2802,Tequila Sunrise (1988)
1186,2803,"Pelican Brief, The (1993)"
1187,2819,Three Days of the Condor (3 Days of the Condor) (1975)
1188,2820,Hamlet (1964)
1189,2822,Medicine Man (1992)
1190,2824,On the Ropes (1999)
1191,2826,"13th Warrior, The (1999)"
1192,2835,Chill Factor (1999)
1193,2839,West Beirut (West Beyrouth) (1998)
1194,2840,Stigmata (1999)
1195,2844,"Minus Man, The (1999)"
1196,2846,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)"
1197,2847,Only Angels Have Wings (1939)
1198,2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)"
1199,2851,Saturn 3 (1980)
1200,2852,"Soldier's Story, A (1984)"
1201,2857,Yellow Submarine (1968)
1202,2858,American Beauty (1999)
1203,2861,For Love of the Game (1999)
1204,2862,Caligula (1979)
1205,2863,"Hard Day's Night, A (1964)"
1206,2866,"Buddy Holly Story, The (1978)"
1207,2871,Deliverance (1972)
1208,2872,Excalibur (1981)
1209,2875,Sommersby (1993)
1210,2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)
1211,2880,Armour of God (Long xiong hu di) (1987)
1212,2881,Double Jeopardy (1999)
1213,2882,Jakob the Liar (1999)
1214,2883,Mumford (1999)
1215,2885,Guinevere (1999)
1216,2889,"Mystery, Alaska (1999)"
1217,2890,Three Kings (1999)
1218,2892,New Rose Hotel (1998)
1219,2893,Plunkett & MaCleane (1999)
1220,2894,Romance (1999)
1221,2899,Gulliver's Travels (1939)
1222,2905,Sanjuro (Tsubaki Sanjûrô) (1962)
1223,2906,Random Hearts (1999)
1224,2908,Boys Don't Cry (1999)
1225,2912,"Limey, The (1999)"
1226,2916,Total Recall (1990)
1227,2919,"Year of Living Dangerously, The (1982)"
1228,2922,Hang 'Em High (1968)
1229,2925,"Conformist, The (Conformista, Il) (1970)"
1230,2926,Hairspray (1988)
1231,2927,Brief Encounter (1946)
1232,2928,"Razor's Edge, The (1984)"
1233,2929,Reds (1981)
1234,2931,Time of the Gypsies (Dom za vesanje) (1989)
1235,2932,Days of Heaven (1978)
1236,2936,Sullivan's Travels (1941)
1237,2940,Gilda (1946)
1238,2942,Flashdance (1983)
1239,2943,Indochine (1992)
1240,2944,"Dirty Dozen, The (1967)"
1241,2947,Goldfinger (1964)
1242,2948,From Russia with Love (1963)
1243,2949,Dr. No (1962)
1244,2950,"Blue Lagoon, The (1980)"
1245,2952,Sydney (Hard Eight) (1996)
