"movieId","title"
"1727","Horse Whisperer, The (1998)"
"1729","Jackie Brown (1997)"
"1730","Kundun (1997)"
"1733","Afterglow (1997)"
"1734","My Life in Pink (Ma vie en rose) (1997)"
"1735","Great Expectations (1998)"
"1748","Dark City (1998)"
"1754","Fallen (1998)"
"1757","Fallen Angels (Duo luo tian shi) (1995)"
"1759","Four Days in September (O Que É Isso, Companheiro?) (1997)"
"1767","Music From Another Room (1998)"
"1783","Palmetto (1998)"
"1784","As Good as It Gets (1997)"
"1791","Twilight (1998)"
"1794","Love and Death on Long Island (1997)"
"1797","Everest (1998)"
"1799","Suicide Kings (1997)"
"1801","Man in the Iron Mask, The (1998)"
"1804","Newton Boys, The (1998)"
"1805","Wild Things (1998)"
"1806","Paulie (1998)"
"1807","Cool, Dry Place, A (1998)"
"1809","Fireworks (Hana-bi) (1997)"
"1810","Primary Colors (1998)"
"1812","Wide Awake (1998)"
"1816","Two Girls and a Guy (1997)"
"1825","The Players Club (1998)"
"1826","Barney's Great Adventure (1998)"
"1829","Chinese Box (1997)"
"1831","Lost in Space (1998)"
"1833","Mercury Rising (1998)"
"1834","Spanish Prisoner, The (1997)"
"1835","City of Angels (1998)"
"1836","Last Days of Disco, The (1998)"
"1840","He Got Game (1998)"
"1841","Gingerbread Man, The (1998)"
"1844","Live Flesh (Carne trémula) (1997)"
"1848","Borrowers, The (1997)"
"1859","Taste of Cherry (Ta'm e guilass) (1997)"
"1860","Character (Karakter) (1997)"
"1867","Tarzan and the Lost City (1998)"
"1870","Dancer, Texas Pop. 81 (1998)"
"1873","Misérables, Les (1998)"
"1876","Deep Impact (1998)"
"1881","Quest for Camelot (1998)"
"1883","Bulworth (1998)"
"1884","Fear and Loathing in Las Vegas (1998)"
"1885","Opposite of Sex, The (1998)"
"1887","Almost Heroes (1998)"
"1888","Hope Floats (1998)"
"1889","Insomnia (1997)"
"1893","Beyond Silence (Jenseits der Stille) (1996)"
"1894","Six Days Seven Nights (1998)"
"1895","Can't Hardly Wait (1998)"
"1897","High Art (1998)"
"1900","Children of Heaven, The (Bacheha-Ye Aseman) (1997)"
"1902","Dream for an Insomniac (1996)"
"1904","Henry Fool (1997)"
"1907","Mulan (1998)"
"1910","I Went Down (1997)"
"1912","Out of Sight (1998)"
"1913","Picnic at Hanging Rock (1975)"
"1914","Smoke Signals (1998)"
"1916","Buffalo '66 (a.k.a. Buffalo 66) (1998)"
"1921","Pi (1998)"
"1922","Whatever (1998)"
"1927","All Quiet on the Western Front (1930)"
"1928","Cimarron (1931)"
"1929","Grand Hotel (1932)"
"1931","Mutiny on the Bounty (1935)"
"1932","Great Ziegfeld, The (1936)"
"1933","Life of Emile Zola, The (1937)"
"1936","Mrs. Miniver (1942)"
"1937","Going My Way (1944)"
"1938","Lost Weekend, The (1945)"
"1939","Best Years of Our Lives, The (1946)"
"1940","Gentleman's Agreement (1947)"
"1941","Hamlet (1948)"
"1942","All the King's Men (1949)"
"1944","From Here to Eternity (1953)"
"1945","On the Waterfront (1954)"
"1946","Marty (1955)"
"1947","West Side Story (1961)"
"1948","Tom Jones (1963)"
"1949","Man for All Seasons, A (1966)"
"1950","In the Heat of the Night (1967)"
"1951","Oliver! (1968)"
"1952","Midnight Cowboy (1969)"
"1954","Rocky (1976)"
"1955","Kramer vs. Kramer (1979)"
"1956","Ordinary People (1980)"
"1957","Chariots of Fire (1981)"
"1958","Terms of Endearment (1983)"
"1959","Out of Africa (1985)"
"1960","Last Emperor, The (1987)"
"1961","Rain Man (1988)"
"1962","Driving Miss Daisy (1989)"
"1964","Klute (1971)"
"1967","Labyrinth (1986)"
"1968","Breakfast Club, The (1985)"
"2000","Lethal Weapon (1987)"
"2001","Lethal Weapon 2 (1989)"
"2002","Lethal Weapon 3 (1992)"
"2005","Goonies, The (1985)"
"2008","This World, Then the Fireworks (1997)"
"2009","Soylent Green (1973)"
"2010","Metropolis (1927)"
"2011","Back to the Future Part II (1989)"
"2012","Back to the Future Part III (1990)"
"2013","Poseidon Adventure, The (1972)"
"2018","Bambi (1942)"
"2019","Seven Samurai (Shichinin no samurai) (1954)"
"2020","Dangerous Liaisons (1988)"
"2021","Dune (1984)"
"2022","Last Temptation of Christ, The (1988)"
"2023","Godfather: Part III, The (1990)"
"2024","Rapture, The (1991)"
"2025","Lolita (1997)"
"2028","Saving Private Ryan (1998)"
"2033","Black Cauldron, The (1985)"
"2037","Candleshoe (1977)"
"2041","Condorman (1981)"
"2043","Darby O'Gill and the Little People (1959)"
"2046","Flight of the Navigator (1986)"
"2050","Herbie Goes Bananas (1980)"
"2051","Herbie Goes to Monte Carlo (1977)"
"2054","Honey, I Shrunk the Kids (1989)"
"2056","In Search of the Castaways (1962)"
"2057","Incredible Journey, The (1963)"
"2058","Negotiator, The (1998)"
"2065","Purple Rose of Cairo, The (1985)"
"2067","Doctor Zhivago (1965)"
"2068","Fanny and Alexander (Fanny och Alexander) (1982)"
"2069","Trip to Bountiful, The (1985)"
"2070","Tender Mercies (1983)"
"2071","And the Band Played On (1993)"
"2074","Night Porter, The (Portiere di notte, Il) (1974)"
"2075","Mephisto (1981)"
"2076","Blue Velvet (1986)"
"2077","Journey of Natty Gann, The (1985)"
"2085","101 Dalmatians (One Hundred and One Dalmatians) (1961)"
"2088","Popeye (1980)"
"2089","Rescuers Down Under, The (1990)"
"2090","Rescuers, The (1977)"
"2092","Return of Jafar, The (1994)"
"2093","Return to Oz (1985)"
"2094","Rocketeer, The (1991)"
"2097","Something Wicked This Way Comes (1983)"
"2099","Song of the South (1946)"
"2103","Tall Tale (1995)"
"2104","Tex (1982)"
"2105","Tron (1982)"
"2106","Swing Kids (1993)"
"2112","Grand Canyon (1991)"
"2114","Outsiders, The (1983)"
"2115","Indiana Jones and the Temple of Doom (1984)"
"2116","Lord of the Rings, The (1978)"
"2117","1984 (Nineteen Eighty-Four) (1984)"
"2120","Needful Things (1993)"
"2123","All Dogs Go to Heaven (1989)"
"2125","Ever After: A Cinderella Story (1998)"
"2130","Atlantic City (1980)"
"2131","Autumn Sonata (Höstsonaten) (1978)"
"2132","Who's Afraid of Virginia Woolf? (1966)"
"2133","Adventures in Babysitting (1987)"
"2135","Doctor Dolittle (1967)"
"2138","Watership Down (1978)"
"2139","Secret of NIMH, The (1982)"
"2140","Dark Crystal, The (1982)"
"2141","American Tail, An (1986)"
"2142","American Tail: Fievel Goes West, An (1991)"
"2143","Legend (1985)"
"2145","Pretty in Pink (1986)"
"2146","St. Elmo's Fire (1985)"
"2147","Clan of the Cave Bear, The (1986)"
"2150","Gods Must Be Crazy, The (1980)"
"2153","Avengers, The (1998)"
"2154","How Stella Got Her Groove Back (1998)"
"2155","Slums of Beverly Hills, The (1998)"
"2156","Best Man, The (Testimone dello sposo, Il) (1998)"
"2160","Rosemary's Baby (1968)"
"2161","NeverEnding Story, The (1984)"
"2162","NeverEnding Story II: The Next Chapter, The (1990)"
"2164","Surf Nazis Must Die (1987)"
"2165","Your Friends and Neighbors (1998)"
"2166","Return to Paradise (1998)"
"2171","Next Stop Wonderland (1998)"
"2172","Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"
"2175","Déjà Vu (1997)"
"2176","Rope (1948)"
"2181","Marnie (1964)"
"2182","Wrong Man, The (1956)"
"2183","Man Who Knew Too Much, The (1956)"
"2186","Strangers on a Train (1951)"
"2188","54 (1998)"
"2190","Why Do Fools Fall In Love? (1998)"
"2193","Willow (1988)"
"2194","Untouchables, The (1987)"
"2201","Paradine Case, The (1947)"
"2202","Lifeboat (1944)"
"2203","Shadow of a Doubt (1943)"
"2207","Jamaica Inn (1939)"
"2208","Lady Vanishes, The (1938)"
"2212","Man Who Knew Too Much, The (1934)"
"2226","Ring, The (1927)"
"2227","Lodger: A Story of the London Fog, The (1927)"
"2231","Rounders (1998)"
"2236","Simon Birch (1998)"
"2239","Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"
"2240","My Bodyguard (1980)"
"2243","Broadcast News (1987)"
"2245","Working Girl (1988)"
"2248","Say Anything... (1989)"
"2252","Hero (1992)"
"2260","Wisdom (1986)"
"2262","About Last Night... (1986)"
"2263","Seventh Sign, The (1988)"
"2265","Nothing But Trouble (1991)"
"2268","Few Good Men, A (1992)"
"2269","Indecent Proposal (1993)"
"2271","Permanent Midnight (1998)"
"2272","One True Thing (1998)"
"2275","Six-String Samurai (1998)"
"2281","Monument Ave. (1998)"
"2282","Pecker (1998)"
"2283","Sheltering Sky, The (1990)"
"2289","Player, The (1992)"
"2290","Stardust Memories (1980)"
"2291","Edward Scissorhands (1990)"
"2294","Antz (1998)"
"2297","What Dreams May Come (1998)"
"2303","Nashville (1975)"
"2304","Love Is the Devil (1998)"
"2310","Mighty, The (1998)"
"2312","Children of a Lesser God (1986)"
"2313","Elephant Man, The (1980)"
"2314","Beloved (1998)"
"2316","Practical Magic (1998)"
"2318","Happiness (1998)"
"2320","Apt Pupil (1998)"
"2321","Pleasantville (1998)"
"2324","Life Is Beautiful (La Vita è bella) (1997)"
"2329","American History X (1998)"
"2331","Living Out Loud (1998)"
"2332","Belly (1998)"
"2333","Gods and Monsters (1998)"
"2336","Elizabeth (1998)"
"2337","Velvet Goldmine (1998)"
"2342","Hard Core Logo (1996)"
"2344","Runaway Train (1985)"
"2347","Pope of Greenwich Village, The (1984)"
"2348","Sid and Nancy (1986)"
"2351","Nights of Cabiria (Notti di Cabiria, Le) (1957)"
"2352","Big Chill, The (1983)"
"2355","Bug's Life, A (1998)"
"2357","Central Station (Central do Brasil) (1998)"
"2358","Savior (1998)"
"2360","Celebration, The (Festen) (1998)"
"2362","Glen or Glenda (1953)"
"2363","Godzilla (Gojira) (1954)"
"2366","King Kong (1933)"
"2367","King Kong (1976)"
"2368","King Kong Lives (1986)"
"2369","Desperately Seeking Susan (1985)"
"2370","Emerald Forest, The (1985)"
"2373","Red Sonja (1985)"
"2374","Gung Ho (1986)"
"2376","View to a Kill, A (1985)"
"2384","Babe: Pig in the City (1998)"
"2388","Steam: The Turkish Bath (Hamam) (1997)"
"2391","Simple Plan, A (1998)"
"2392","Jack Frost (1998)"
"2393","Star Trek: Insurrection (1998)"
"2395","Rushmore (1998)"
"2396","Shakespeare in Love (1998)"
"2398","Miracle on 34th Street (1947)"
"2399","Santa Claus: The Movie (1985)"
"2400","Prancer (1989)"
"2402","Rambo: First Blood Part II (1985)"
"2403","First Blood (Rambo: First Blood) (1982)"
"2404","Rambo III (1988)"
"2405","Jewel of the Nile, The (1985)"
"2406","Romancing the Stone (1984)"
"2409","Rocky II (1979)"
"2410","Rocky III (1982)"
"2411","Rocky IV (1985)"
"2412","Rocky V (1990)"
"2414","Young Sherlock Holmes (1985)"
"2415","Violets Are Blue... (1986)"
"2417","Heartburn (1986)"
"2419","Extremities (1986)"
"2420","Karate Kid, The (1984)"
"2421","Karate Kid, Part II, The (1986)"
"2422","Karate Kid, Part III, The (1989)"
"2427","Thin Red Line, The (1998)"
"2429","Mighty Joe Young (1998)"
"2430","Mighty Joe Young (1949)"
"2431","Patch Adams (1998)"
"2432","Stepmom (1998)"
"2433","Civil Action, A (1998)"
"2435","Hurlyburly (1998)"
"2436","Tea with Mussolini (1999)"
"2439","Affliction (1997)"
"2442","Hilary and Jackie (1998)"
"2443","Playing by Heart (1998)"
"2445","At First Sight (1999)"
"2447","Varsity Blues (1999)"
"2450","Howard the Duck (1986)"
"2453","Boy Who Could Fly, The (1986)"
"2455","Fly, The (1986)"
"2467","Name of the Rose, The (Name der Rose, Der) (1986)"
"2469","Peggy Sue Got Married (1986)"
"2470","Crocodile Dundee (1986)"
"2471","Crocodile Dundee II (1988)"
"2474","Color of Money, The (1986)"
"2477","Firewalker (1986)"
"2481","My Name Is Joe (1998)"
"2483","Day of the Beast, The (Día de la Bestia, El) (1995)"
"2488","Peeping Tom (1960)"
"2493","Harmonists, The (1997)"
"2501","October Sky (1999)"
"2503","Apple, The (Sib) (1998)"
"2504","200 Cigarettes (1999)"
"2505","8MM (1999)"
"2506","Other Sister, The (1999)"
"2512","Ballad of Narayama, The (Narayama bushiko) (1983)"
"2520","Airport (1970)"
"2521","Airport 1975 (1974)"
"2522","Airport '77 (1977)"
"2523","Rollercoaster (1977)"
"2524","Towering Inferno, The (1974)"
"2528","Logan's Run (1976)"
"2529","Planet of the Apes (1968)"
"2535","Earthquake (1974)"
"2537","Beyond the Poseidon Adventure (1979)"
"2540","Corruptor, The (1999)"
"2541","Cruel Intentions (1999)"
"2544","School of Flesh, The (École de la chair, L') (1998)"
"2546","Deep End of the Ocean, The (1999)"
"2551","Dead Ringers (1988)"
"2557","I Stand Alone (Seul contre tous) (1998)"
"2563","Dangerous Beauty (1998)"
"2565","King and I, The (1956)"
"2570","Walk on the Moon, A (1999)"
"2573","Tango (1998)"
"2575","Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)"
"2577","Metroland (1997)"
"2583","Cookie's Fortune (1999)"
"2585","Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)"
"2587","Life (1999)"
"2589","Friends & Lovers (1999)"
"2590","Hideous Kinky (1998)"
"2594","Open Your Eyes (Abre los ojos) (1997)"
"2596","SLC Punk! (1998)"
"2607","Get Real (1998)"
"2609","King of Masks, The (Bian Lian) (1996)"
"2611","Winslow Boy, The (1999)"
"2612","Mildred Pierce (1945)"
"2615","My Science Project (1985)"
"2617","Mummy, The (1999)"
"2620","This Is My Father (1998)"
"2624","After Life (Wandafuru raifu) (1998)"
"2625","Black Mask (Hak hap) (1996)"
"2628","Star Wars: Episode I - The Phantom Menace (1999)"
"2630","Besieged (a.k.a. L' Assedio) (1998)"
"2632","Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)"
"2639","Mommie Dearest (1981)"
"2640","Superman (1978)"
"2642","Superman III (1983)"
"2643","Superman IV: The Quest for Peace (1987)"
"2648","Frankenstein (1931)"
"2654","Wolf Man, The (1941)"
"2662","War of the Worlds, The (1953)"
"2672","Thirteenth Floor, The (1999)"
"2674","Loss of Sexual Innocence, The (1999)"
"2676","Instinct (1999)"
"2682","Limbo (1999)"
"2683","Austin Powers: The Spy Who Shagged Me (1999)"
"2686","Red Violin, The (Violon rouge, Le) (1998)"
"2687","Tarzan (1999)"
"2688","General's Daughter, The (1999)"
"2691","Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)"
"2695","Boys, The (1998)"
"2697","My Son the Fanatic (1997)"
"2702","Summer of Sam (1999)"
"2710","Blair Witch Project, The (1999)"
"2712","Eyes Wide Shut (1999)"
"2720","Inspector Gadget (1999)"
"2725","Twin Falls Idaho (1999)"
"2728","Spartacus (1960)"
"2729","Lolita (1962)"
"2730","Barry Lyndon (1975)"
"2731","400 Blows, The (Les quatre cents coups) (1959)"
"2732","Jules and Jim (Jules et Jim) (1961)"
"2733","Vibes (1988)"
"2734","Mosquito Coast, The (1986)"
"2735","Golden Child, The (1986)"
"2737","Assassination (1987)"
"2738","Crimes of the Heart (1986)"
"2739","Color Purple, The (1985)"
"2742","Ménage (Tenue de soirée) (1986)"
"2743","Native Son (1986)"
"2744","Otello (1986)"
"2745","Mission, The (1986)"
"2748","Allan Quatermain and the Lost City of Gold (1987)"
"2749","Morning After, The (1986)"
"2750","Radio Days (1987)"
"2751","From the Hip (1987)"
"2757","Frances (1982)"
"2761","Iron Giant, The (1999)"
"2762","Sixth Sense, The (1999)"
"2764","Thomas Crown Affair, The (1968)"
"2765","Acid House, The (1998)"
"2766","Adventures of Sebastian Cole, The (1998)"
"2769","Yards, The (2000)"
"2771","Brokedown Palace (1999)"
"2775","Head On (1998)"
"2794","European Vacation (aka National Lampoon's European Vacation) (1985)"
"2797","Big (1988)"
"2800","Little Nemo: Adventures in Slumberland (1992)"
"2801","Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997)"
"2802","Tequila Sunrise (1988)"
"2803","Pelican Brief, The (1993)"
"2819","Three Days of the Condor (3 Days of the Condor) (1975)"
"2820","Hamlet (1964)"
"2822","Medicine Man (1992)"
"2824","On the Ropes (1999)"
"2826","13th Warrior, The (1999)"
"2835","Chill Factor (1999)"
"2839","West Beirut (West Beyrouth) (1998)"
"2840","Stigmata (1999)"
"2844","Minus Man, The (1999)"
"2846","Adventures of Milo and Otis, The (Koneko monogatari) (1986)"
"2847","Only Angels Have Wings (1939)"
"2848","Othello (Tragedy of Othello: The Moor of Venice, The) (1952)"
"2851","Saturn 3 (1980)"
"2852","Soldier's Story, A (1984)"
"2857","Yellow Submarine (1968)"
"2858","American Beauty (1999)"
"2861","For Love of the Game (1999)"
"2862","Caligula (1979)"
"2863","Hard Day's Night, A (1964)"
"2866","Buddy Holly Story, The (1978)"
"2871","Deliverance (1972)"
"2872","Excalibur (1981)"
"2875","Sommersby (1993)"
"2879","Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991)"
"2880","Armour of God (Long xiong hu di) (1987)"
"2881","Double Jeopardy (1999)"
"2882","Jakob the Liar (1999)"
"2883","Mumford (1999)"
"2885","Guinevere (1999)"
"2889","Mystery, Alaska (1999)"
"2890","Three Kings (1999)"
"2892","New Rose Hotel (1998)"
"2893","Plunkett & MaCleane (1999)"
"2894","Romance (1999)"
"2899","Gulliver's Travels (1939)"
"2905","Sanjuro (Tsubaki Sanjûrô) (1962)"
"2906","Random Hearts (1999)"
"2908","Boys Don't Cry (1999)"
"2912","Limey, The (1999)"
"2916","Total Recall (1990)"
"2919","Year of Living Dangerously, The (1982)"
"2922","Hang 'Em High (1968)"
"2925","Conformist, The (Conformista, Il) (1970)"
"2926","Hairspray (1988)"
"2927","Brief Encounter (1946)"
"2928","Razor's Edge, The (1984)"
"2929","Reds (1981)"
"2931","Time of the Gypsies (Dom za vesanje) (1989)"
"2932","Days of Heaven (1978)"
"2936","Sullivan's Travels (1941)"
"2940","Gilda (1946)"
"2942","Flashdance (1983)"
"2943","Indochine (1992)"
"2944","Dirty Dozen, The (1967)"
"2947","Goldfinger (1964)"
"2948","From Russia with Love (1963)"
"2949","Dr. No (1962)"
"2950","Blue Lagoon, The (1980)"
"2952","Sydney (Hard Eight) (1996)"
"2959","Fight Club (1999)"
"2961","Story of Us, The (1999)"
"2964","Julien Donkey-Boy (1999)"
"2966","Straight Story, The (1999)"
"2967","Bad Seed, The (1956)"
"2968","Time Bandits (1981)"
"2969","Man and a Woman, A (Un homme et une femme) (1966)"
"2970","Fitzcarraldo (1982)"
"2971","All That Jazz (1979)"
"2972","Red Sorghum (Hong gao liang) (1987)"
"2973","Crimes and Misdemeanors (1989)"
"2975","Best Man, The (1999)"
"2976","Bringing Out the Dead (1999)"
"2977","Crazy in Alabama (1999)"
"2979","Body Shots (1999)"
"2985","RoboCop (1987)"
"2987","Who Framed Roger Rabbit? (1988)"
"2988","Melvin and Howard (1980)"
"2989","For Your Eyes Only (1981)"
"2990","Licence to Kill (1989)"
"2991","Live and Let Die (1973)"
"2993","Thunderball (1965)"
